Name,Status,Tenant,Site,Location,Rack,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Platform,Serial number,Asset tag,Region,Site Group,Position (U),Rack face,Airflow,IPv4 Address,IPv6 Address,Cluster,Virtual chassis,VC Position,VC Priority,Description,Comments,Contacts,Tags,Created,Last updated,Zabbix,Librenms,DNS Entry,Syslog Server,Operating System,High Availability,Backup,Offsite Backup
mbta01,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C23,Server,Thinkmate,RAX XS8-2260V3-10G,192.69.102.116/25,247,,,NM154S010033,,Holyoke,100 Bigelow Street,37,Front,,192.69.102.116/25,,,,,,,Serial number is for motherboard - can search Thinkmate site for that.,,,2020-02-04 00:00,2020-11-02 19:14,,,,,,,,
storage01.blue.mghpcc.org,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C24,Storage Server,Thinkmate,STX-NL XE24-2460V4-SAS3,10.8.5.23/24,287,,,,,Holyoke,100 Bigelow Street,22,Front,,10.8.5.23/24,,,,,,,,,,2020-02-14 00:00,2020-03-11 20:31,,,,,,,,
R8-PC-IRC7,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-IRC7,Cooling,APC,ACRC501,,1210,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:32,False,False,False,False,,None,None,False
R8PCC23-3560-01,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C23,Access Switch,Cisco,Cisco Catalyst 3560X-48T-L Switch,10.66.5.58/24,245,,iOS,FDO1607V21H,,Holyoke,100 Bigelow Street,33,Front,,10.66.5.58/24,,,,,,,,,,2020-02-04 00:00,2020-02-07 16:07,,,,,,,,
R8-PC-C12/R6-PB-C11,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C12,Fiber Plant,FS,1U Slide-out Fiber Enclosure,,237,,,,,Holyoke,100 Bigelow Street,43,Front,,,,,,,,,,,,2020-02-04 00:00,2020-02-04 19:56,,,,,,,,
R8-PC-B1,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-Box-Odd,Busplug Gateway,Lantronix,UDS1100-IAP,,4135,,,,,Holyoke,100 Bigelow Street,13,Front,,,,,,,,,,,,2023-01-05 21:17,2023-01-05 21:17,False,False,False,False,,None,None,False
New Equalibrium,Active,,Main Building,R8-Pod C,R8-PC-C11,Access Switch,Cisco,Generic Switch,,2272,,,,,Holyoke,100 Bigelow Street,44,Front,,,,,,,,,,,,2022-08-12 18:14,2023-03-09 20:20,False,False,False,False,,None,None,False
R8-PC-IRC8,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-IRC8,Cooling,APC,ACRC501,,1211,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:33,False,False,False,False,,None,None,False
hipaa01-bastion01,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C23,Server,Dell,PowerEdge R410,192.69.102.46/25,489,,,,,Holyoke,100 Bigelow Street,43,Front,,192.69.102.46/25,,,,,,,,,,2020-04-16 00:00,2020-08-27 15:16,,,,,,,,
R8-PC-IRC5,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-IRC5,Cooling,APC,ACRC501,,1208,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:31,False,False,False,False,,None,None,False
R8-PC-C and D,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-Box-Even,Copper Plant,Systimax,2 Port Copper Data Jack,,4128,,,,,Holyoke,100 Bigelow Street,15,Front,,,,,,,,,,,,2023-01-05 20:42,2023-01-05 20:42,False,False,False,False,,None,None,False
R8-PC GW IRCs,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-Box-Even,Other,Moxa,MGate MB3180,10.2.1.152/24,4131,,,TAGFE1016008,,Holyoke,100 Bigelow Street,12,Front,,10.2.1.152/24,,,,,,,,,,2023-01-05 20:51,2023-01-05 20:53,False,False,False,False,,None,None,False
R8-PC-IRC4,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-IRC4,Cooling,APC,ACRC501,,1207,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:31,False,False,False,False,,None,None,False
R8-PC-C08-B,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C08,PDU,Server Technology,STV-MG6001A/BG,,2685,,,AHRO0000019,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 19:48,2022-08-29 19:48,False,False,False,False,,None,None,False
R8-PC-C08-A,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-C08,PDU,Server Technology,STV-MG6001A/BG,,2684,,,AHRN0000009,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 19:47,2022-08-29 19:47,False,False,False,False,,None,None,False
R8-PC-A2,Active,MGHPCC,Main Building,R8-Pod C,R8-PC-Box-Even,Busplug Gateway,Lantronix,UDS1100-IAP,10.1.5.223/24,4129,,,,,Holyoke,100 Bigelow Street,14,Front,,10.1.5.223/24,,,,,,,,,,2023-01-05 20:44,2023-01-05 20:46,False,False,False,False,,None,None,False
R9-PA-C29-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C29,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3112,,,ANUA0000131,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:09,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C21-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C21,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3104,,,ANUA0000134,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:37,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C01-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C01,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3044,,,ANUA0000151,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 13:53,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C03-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C03,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3086,,,ANUA0000153,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-10-03 17:14,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C03-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C03,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3087,,,ANUA0000123,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-10-03 17:18,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C05-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C05,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3088,,,ANUA0000122,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:21,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C05-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C05,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3089,,,ANUA0000125,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:23,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C07-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C07,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3090,,,ANUA0000124,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:26,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C07-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C07,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3091,,,ANUA0000154,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:29,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C09-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C09,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3092,,,ANUA0000141,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:35,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C09-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C09,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3093,,,ANUA0000149,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:36,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C11-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C11,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3094,,,ANUA0000150,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:39,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C11-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C11,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3095,,,ANUA0000147,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:44,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C13-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C13,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3097,,,ANUA0000142,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:57,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C15-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C15,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3098,,,ANUA0000139,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:03,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C15-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C15,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3101,,,ANUA0000135,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-10-03 18:23,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C17-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C17,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3099,,,ANUA0000144,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:09,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C25-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C25,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3108,,,ANUA0000128,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:58,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C17-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C17,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3100,,,ANUA0000143,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-10-03 18:19,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C25-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C25,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3109,,,ANUA0000140,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:00,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C31-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C31,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3115,,,ANUA0000133,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:17,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C19-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C19,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3102,,,ANUA0000145,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-10-03 18:24,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C19-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C19,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3103,,,ANUA0000137,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:31,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C21-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C21,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3105,,,ANUA0000138,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:40,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C23-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C23,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3106,,,ANUA0000132,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:47,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C31-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C31,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3114,,,ANUA0000129,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:14,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C27-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C27,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3111,,,ANUA0000126,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:06,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C23-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C23,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3107,,,ANUA0000130,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 18:50,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C01-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C01,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3085,,,ANUA0000152,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:12,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C27-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C27,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3110,,,ANUA0000127,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:03,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-ZDA01,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C15,Access Switch,Cisco,C9200L-48T-4X,,4350,,,JAE25121VG3,,Holyoke,100 Bigelow Street,48,Front,,,,,,,,,,,,2023-02-21 19:20,2023-02-21 19:20,False,False,False,False,,None,None,False
R9-PA-Modbus Gateway,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C15,Other,Moxa,MGate MB3660-8-2AC,10.1.4.30/22,4351,,,TBZLE1029111,,Holyoke,100 Bigelow Street,47,Front,,10.1.4.30/22,,,,,,,,,,2023-02-21 19:43,2023-02-21 19:46,False,False,False,False,,None,None,False
R9-PA-C13-A,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C13,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3096,,,ANUA0000146,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 17:47,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PA-C29-B,Active,MGHPCC,Main Building,R9-Pod A,R9-PA-C29,PDU,Server Technology,C3WG36RL-GPJE2NT2,,3113,,,ANUA0000136,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,Power,2022-10-03 19:11,2023-05-03 15:00,False,False,False,False,,None,None,False
R9-PC-C19-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C19,PDU,Server Technology,CWG-48V54358/BB,,2596,,,ADXJ0000028,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:58,2022-08-26 16:58,False,False,False,False,,None,None,False
R9-PC-C03-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C03,PDU,Server Technology,CWG-48V54358/BB,,2689,,,,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 20:08,2022-08-29 20:08,False,False,False,False,,None,None,False
R9-PC-C03-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C03,PDU,Server Technology,CWG-48V54358/BB,,2688,,,ADXJ0000050,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 20:05,2022-08-29 20:05,False,False,False,False,,None,None,False
R9-PC-C01-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C01,PDU,Server Technology,CWG-48V54358/BB,,2687,,,ADXJ0000048,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 20:01,2022-08-29 20:01,False,False,False,False,,None,None,False
R9-PC-IRC4,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-IRC4,Cooling,APC,ACRC501,,1217,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:39,False,False,False,False,,None,None,False
R9-PC-C01-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C01,PDU,Server Technology,CWG-48V54358/BB,,2686,,,ADXJ0000074,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-29 19:59,2022-08-29 19:59,False,False,False,False,,None,None,False
R9-PC-Splitter IRC,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Even,PoE Splitter,TP-LINK,TL-POE10R,,4123,,,2168312005454,,Holyoke,100 Bigelow Street,9,Front,,,,,,,,,,,,2023-01-05 19:49,2023-01-05 19:49,False,False,False,False,,None,None,False
R9-PC-IRC3,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-IRC3,Cooling,APC,ACRC501,,1216,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:38,False,False,False,False,,None,None,False
R9-PC C,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Odd,Busplug Gateway,Lantronix,UDS1100-IAP,,4124,,,,,Holyoke,100 Bigelow Street,14,Front,,,,,,,,,,,,2023-01-05 20:06,2023-01-05 20:06,False,False,False,False,,None,None,False
R9-PC-IRC2,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-IRC2,Cooling,APC,ACRC501,,1215,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:38,False,False,False,False,,None,None,False
R9-PC-Splitter C,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Odd,PoE Splitter,TP-LINK,TL-POE10R,,4125,,,2162099001031,,Holyoke,100 Bigelow Street,13,Front,,,,,,,,,,,,2023-01-05 20:08,2023-01-05 20:08,False,False,False,False,,None,None,False
R9-PC-IRC1,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-IRC1,Cooling,APC,ACRC501,,1214,,,,,Holyoke,100 Bigelow Street,1,Front,Rear to front,,,,,,,,,,,2022-01-11 00:00,2022-01-11 20:37,False,False,False,False,,None,None,False
R9-PC D,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Odd,Busplug Gateway,Lantronix,UDS1100-IAP,,4126,,,,,Holyoke,100 Bigelow Street,12,Front,,,,,,,,,,,,2023-01-05 20:13,2023-01-05 20:13,False,False,False,False,,None,None,False
R9-PC A and B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Even,Copper Plant,Systimax,2 Port Copper Data Jack,,508,,,,,Holyoke,100 Bigelow Street,15,Front,,,,,,,,,,,,2020-05-07 00:00,2023-01-05 18:52,,,,,,,,
indydr-externalsw-sw01,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C02,Access Switch,Cisco,Generic Switch,,286,,,,,Holyoke,100 Bigelow Street,38,Front,,,,,,,,,,,,2020-02-14 00:00,2020-02-14 16:15,,,,,,,,
R9-PC-Splitter D,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-Box-Odd,PoE Splitter,TP-LINK,TL-POE10R,,4127,,,2166401004592,,Holyoke,100 Bigelow Street,11,Front,,,,,,,,,,,,2023-01-05 20:16,2023-01-05 20:16,False,False,False,False,,None,None,False
R9-PC-C24-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C24,PDU,Server Technology,CWG-48V54358/BB,,2605,,,PDXJ0000063,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:33,2022-08-26 17:33,False,False,False,False,,None,None,False
R9-PC-C23-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C23,PDU,Server Technology,CWG-48V54358/BB,,2603,,,PDXJ0000002,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:28,2022-08-26 17:28,False,False,False,False,,None,None,False
R9-PC-C23-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C23,PDU,Server Technology,CWG-48V54358/BB,,2602,,,PDXJ0000399,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:24,2022-08-26 17:24,False,False,False,False,,None,None,False
R9-PC-C22-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C22,PDU,Server Technology,CWG-48V54358/BB,,2601,,,PDXJ0000145,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:20,2022-08-26 17:20,False,False,False,False,,None,None,False
R9-PC-C21-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C21,PDU,Server Technology,CWG-48V54358/BB,,2600,,,ADXJ0000038,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:16,2022-08-26 17:16,False,False,False,False,,None,None,False
R9-PC-C21-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C21,PDU,Server Technology,CWG-48V54358/BB,,2599,,,PDXJ0000114,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:13,2022-08-26 17:13,False,False,False,False,,None,None,False
R9-PC-C20-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C20,PDU,Server Technology,STV-MG6001A/BG,,2598,,,AHRO0000004,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:11,2022-08-26 17:11,False,False,False,False,,None,None,False
R9-PC-C20-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C20,PDU,Server Technology,STV-MG6001A/BG,,2597,,,AHRN0000014,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 17:08,2022-08-26 17:08,False,False,False,False,,None,None,False
R9-PC-C19-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C19,PDU,Server Technology,CWG-48V54358/BB,,2595,,,ADXJ0000018,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:56,2022-08-26 16:56,False,False,False,False,,None,None,False
R9-PC-C18-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C18,PDU,Server Technology,CWG-48V54358/BB,,2594,,,PDXJ0000143,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:49,2022-08-26 16:49,False,False,False,False,,None,None,False
R9-PC-C18-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C18,PDU,Server Technology,CWG-48V54358/BB,,2593,,,PDXJ0000304,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:47,2022-08-26 16:47,False,False,False,False,,None,None,False
R9-PC-C17-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C17,PDU,Server Technology,CWG-48V54358/BB,,2592,,,ADXJ0000025,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:46,2022-08-26 16:46,False,False,False,False,,None,None,False
R9-PC-C17-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C17,PDU,Server Technology,CWG-48V54358/BB,,2591,,,ADXJ0000024,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:43,2022-08-26 16:43,False,False,False,False,,None,None,False
R9-PC-C16-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C16,PDU,Server Technology,CWG-48V54358/BB,,2590,,,ADXJ0000021,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:41,2022-08-26 16:41,False,False,False,False,,None,None,False
R9-PC-C16-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C16,PDU,Server Technology,CWG-48V54358/BB,,2589,,,PDXJ0000135,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:39,2022-08-26 16:39,False,False,False,False,,None,None,False
R9-PC-C15-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C15,PDU,Server Technology,CWG-48V54358/BB,,2588,,,ADXJ0000034,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:37,2022-08-26 16:37,False,False,False,False,,None,None,False
R9-PC-C14-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C14,PDU,Server Technology,CWG-48V54358/BB,,2586,,,PDXJ0000129,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:32,2022-08-26 16:32,False,False,False,False,,None,None,False
R9-PC-C14-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C14,PDU,Server Technology,CWG-48V54358/BB,,2585,,,PDXJ0000133,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:29,2022-08-26 16:29,False,False,False,False,,None,None,False
R9-PC-C12-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C12,PDU,Server Technology,CWG-48V54358/BB,,2584,,,PDXJ0000316,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:27,2022-08-26 16:27,False,False,False,False,,None,None,False
R9-PC-C12-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C12,PDU,Server Technology,CWG-48V54358/BB,,2583,,,PDXJ0000305,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:25,2022-08-26 16:25,False,False,False,False,,None,None,False
R9-PC-C10-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C10,PDU,Server Technology,CWG-48V54358/BB,,2582,,,ADXJ0000087,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:23,2022-08-26 16:23,False,False,False,False,,None,None,False
R9-PC-C10-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C10,PDU,Server Technology,CWG-48V54358/BB,,2581,,,ADXJ0000105,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:21,2022-08-26 16:21,False,False,False,False,,None,None,False
R9-PC-C08-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C08,PDU,Server Technology,STV-MG6001A/BG,,2580,,,AHRO0000005,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:17,2022-08-26 16:17,False,False,False,False,,None,None,False
R9-PC-C08-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C08,PDU,Server Technology,STV-MG6001A/BG,,2579,,,AHRN0000022,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:15,2022-08-26 16:15,False,False,False,False,,None,None,False
R9-PC-C06-B,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C06,PDU,Server Technology,CWG-48V54358/BB,,2578,,,PDXJ0000064,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:13,2022-08-26 16:13,False,False,False,False,,None,None,False
R9-PC-C06-A,Active,MGHPCC,Main Building,R9-Pod C,R9-PC-C06,PDU,Server Technology,CWG-48V54358/BB,,2577,,,PDXJ0000160,,Holyoke,100 Bigelow Street,,,,,,,,,,,,,,2022-08-26 16:11,2022-08-26 16:11,False,False,False,False,,None,None,False
